Country Name,Country Code,Indicator Name,Indicator Code,year,tertiary_enrollment_gross_pct
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,61.1251182556152
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,65.4840774536133
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,69.3701629638672
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,76.7174911499023
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,79.7250823974609
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,80.4987716674805
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,28.7082500457764
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,37.0881996154785
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,46.4012413024902
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,43.8229789733887
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,47.1814498901367
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,38.4826202392578
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,40.6597099304199
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,41.7714691162109
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,44.0944595336914
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,45.2726097106934
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,44.4988403320312
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,49.7896995544434
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,42.33203125
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,41.5539588928223
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,38.640739440918
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,28.6668605804443
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,32.7360912804725
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,35.9205541584628
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,33.6164699594408
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,40.5870663959566
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,46.3290537874173
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,51.9050659422441
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,58.1988080034057
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,63.535040959252
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,66.747813990461
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,69.6463934713126
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,71.8064531290391
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,77.2303110681266
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,79.3253367493498
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,78.2652247393707
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.74235999584198
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.766690015792847
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.821160018444061
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.929270029067993
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.961629986763
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,1.04252004623413
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,1.35178005695343
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,0.910929977893829
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,1.05234003067017
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,1.25375998020172
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,1.28396999835968
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,5.35099983215332
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,4.7728099822998
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,5.92381000518799
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,7.91365003585815
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,8.29780006408691
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,11.2824466895305
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,11.4938894891938
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,13.4205396326832
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,15.0809451652103
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,15.5618871637579
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,15.606270735823
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,16.2065694246062
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,15.9045597520982
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,17.3607250095097
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,18.6139938594155
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,19.2005186528071
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,20.44559258931
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,22.0958254757285
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.526459991931915
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,2.45328998565674
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,3.06224989891052
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,3.4679000377655
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,4.73149013519287
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,4.90068006515503
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,4.14699983596802
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,2.91578006744385
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,2.8449399471283
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,2.58398008346558
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,2.17640995979309
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,1.74360001087189
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,1.29789996147156
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,1.10450005531311
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,1.13118994235992
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,1.04196000099182
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,0.905399978160858
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,0.847769975662231
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,1.17282998561859
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,1.09438002109528
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,1.21478998661041
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,1.12723004817963
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,1.16131997108459
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,1.22133994102478
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,2.29848003387451
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,3.08171010017395
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,5.37415981292725
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,8.27204990386963
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,9.32559967041016
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,9.34879016876221
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,10.5439796447754
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,10.6184597015381
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,10.0085697174072
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,10.4364004135132
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,10.8547201156616
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,1.44263994693756
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,1.00466001033783
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,1.07393002510071
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,1.79782111896994
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,2.79681586845883
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,1.18089454395552
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,13.4765901565552
Guinea-Bissau,GNB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,0.500339984893799
Guinea-Bissau,GNB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,2.26420998573303
Guinea-Bissau,GNB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,2.62031006813049
Equatorial Guinea,GNQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,4.13537979125977
Equatorial Guinea,GNQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,1.39267003536224
Equatorial Guinea,GNQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,1.84452998638153
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,52.6726303100586
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,59.9249114990234
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,66.8908386230469
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,72.9116668701172
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,80.4148406982422
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,90.3474731445312
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,95.0775375366211
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,90.5404281616211
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,101.694053649902
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,105.812690734863
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,110.122978210449
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,112.705833435059
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,119.104209899902
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,131.403213500977
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,135.333923339844
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,140.950317382812
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,143.96272277832
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,143.693344116211
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,150.605484008789
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,166.665649414062
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,165.113418579102
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,1.37911999225616
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,5.44568014144897
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,7.98895978927612
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,4.44463014602661
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,4.6112699508667
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,56.8550796508789
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,96.7931289672852
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,96.7951431274414
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,98.6993408203125
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,99.9891967773438
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,3.2184100151062
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,3.39384007453919
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,3.7136800289154
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,4.05811977386475
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,3.60950994491577
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,3.98037004470825
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,4.3767499923706
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,4.82055997848511
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,5.52103996276855
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,5.44155979156494
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,6.47463989257812
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,6.5898699760437
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,6.82184982299805
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,7.14701986312866
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,8.24779987335205
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,8.60204029083252
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,8.65814971923828
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,9.50201988220215
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,17.2977504730225
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,15.0972604751587
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,15.752311204905
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,16.4344375204985
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,16.8753678874298
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,19.5737030720879
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,18.255292159465
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,21.9573684260954
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,22.559501429793
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,27.2948879201171
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,1.52155995368957
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,1.62589001655579
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,1.7729799747467
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,3.47059988975525
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,3.06388998031616
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,2.89735007286072
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,2.85572004318237
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,3.15843009948731
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,2.35476994514465
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,2.43039989471436
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,2.65282011032104
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,2.70142006874085
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,4.35447978973389
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,5.64598989486694
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,9.56210041046143
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,8.95621013641357
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,10.0417098999023
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,11.9156799316406
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,7.17658996582031
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,10.3284902572632
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,10.8724203109741
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,10.9942598342896
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,11.1278600692749
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,10.6148700714111
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,10.0790901184082
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,10.9517002105713
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,11.2686901092529
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,11.7027597427368
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,25.1520757996244
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,26.4315792489043
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,54.4368782043457
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,56.6191596984863
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,59.5139083862305
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,62.5276412963867
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,64.6086807250977
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,65.9248275756836
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,66.98193359375
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,68.3215713500977
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,69.4518508911133
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,70.3824996948242
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,71.669563293457
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,72.7250671386719
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,73.4673080444336
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,73.9660415649414
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,74.6711502075195
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,75.5722274780273
